"asin","product_avg_ratings","price","main_cat","rank"
"B000FH91MQ",5,46.27,"0",230025
"B000FHBCFU",4.66666666666667,40.5,"1",51156
"B000FHD72Q",4.88888888888889,31,"1",63647
"B000FHELJO",4.63636363636364,31,"1",110777
"B000FI6A38",3,18.78,"0",1521020
"B000FIFH46",4.19678714859438,41,"1",51056
"B000FJ4AX4",4.71428571428571,5.25,"0",664582
"B000FK27Q0",3.5344262295082,35,"1",51318
"B000FKEQL4",3.31578947368421,31.41,"0",745499
"B000FKHX78",4.57894736842105,38.97,"0",95050
"B000FL441U",4.28571428571429,18.51,"0",353946
"B000FLEUUA",4.25,15.34,"1",65666
"B000FMTOS2",4.5,3.48,"0",378226
"B000FMTOSC",3.25,8.77,"0",646007
"B000FN4VA2",4.4,37,"1",11086
"B000FN9W1A",4.6,10.75,"0",534242
"B000FP0V2M",4.63888888888889,70,"1",108335
"B000FP355M",2,7.5,"0",950405
"B000FP35E8",4.5,12.3,"0",617168
"B000FQ4ZBY",5,14.67,"0",566617
"B000FQ5NQ0",5,21.5,"0",545781
"B000FQ6774",4.66666666666667,10.98,"0",150303
"B000FQMCSW",5,35.79,"0",2754473
"B000FQMMWI",4.85365853658537,16.8,"0",101374
"B000FQMMY6",4.52941176470588,15.99,"0",72648
"B000FQMTNK",4.25,17.5,"0",455317
"B000FQMTOE",5,20.72,"0",555093
"B000FQMYKI",3,32.78,"0",2061026
"B000FQOOTW",1,20.98,"0",1383525
"B000FQP28E",2,10.2,"0",1589770
"B000FQPAVI",4,27.62,"0",2432003
"B000FQRR8C",3.83333333333333,10.48,"0",469483
"B000FQRREG",3,8.88,"0",1149931
"B000FQS69G",2.66666666666667,6.83,"0",911651
"B000FQTIT8",1,29.91,"0",3157817
"B000FQTRS0",5,35.78,"0",1390860
"B000FQUQSA",5,23.35,"0",2926514
"B000FQUW5W",5,6.95,"0",610141
"B000FQVJXQ",4,9.76,"0",1191829
"B000FTT9RG",1,22.57,"0",2186566
"B000FVUEBE",4.328125,61,"1",40417
"B000FVWAMA",4.25,34,"1",166705
"B000FVWARU",4.6,26,"1",128528
"B000FVXV6E",4.36170212765957,26,"1",52292
"B000FWAEA4",3.5,28.84,"0",632396
"B000FXV53I",4.21495327102804,59,"1",20912
"B000FXY2Y2",4.5,34,"1",28152
"B000FZ50MS",5,7.49,"0",14882
"B000FZZ582",4.5,16.1,"0",596887
"B000G0JZYQ",4.46398305084746,62.5,"1",10044
"B000G13JGK",4.33333333333333,90,"1",436236
"B000G2VJI4",5,29.95,"0",2159792
"B000G386MU",4.35443037974684,11.95,"0",298352
"B000G6XJ3S",5,39.99,"0",323439
"B000G81I9I",5,17.5,"1",281693
"B000G837DS",4.75,29.5,"1",48932
"B000GAO1PE",3.82278481012658,19,"1",5855
"B000GBBUFM",4.4,34,"1",45149
"B000GCHOO2",4.4,5.99,"0",226959
"B000GCHTH4",3.64285714285714,6.97,"0",548929
"B000GCHWS0",5,10.42,"0",485129
"B000GCK9EO",4.44444444444444,2.49,"0",249845
"B000GCLTPW",4.359375,4.3,"0",148152
"B000GCNBQM",5,11.39,"0",664617
"B000GCOIMI",3.77777777777778,23.16,"0",64821
"B000GCPXN6",5,5.04,"0",165264
"B000GCPXXG",4.66666666666667,58.56,"0",1326642
"B000GCRWE4",3.85714285714286,6.28,"0",84948
"B000GCUPIE",4.37037037037037,15.07,"1",58924
"B000GCVVWI",4.35051546391753,19.99,"0",368082
"B000GD3QES",2.66666666666667,12.26,"0",1476230
"B000GDFYDE",4.06521739130435,27,"1",29561
"B000GDJDPE",4.22651933701657,19,"1",5409
"B000GEJQKK",4.06060606060606,365,"1",62852
"B000GG25VK",4,13.37,"0",728260
"B000GG7NU8",4.01081081081081,4.29,"0",74305
"B000GG87SK",3.83333333333333,8.36,"0",331823
"B000GG9CKM",3,49.95,"1",181826
"B000GGFZLC",4.4811320754717,5,"0",121406
"B000GGHRYA",2.5,6.15,"0",1128036
"B000GGHS9E",5,8.79,"0",1140933
"B000GGJDBK",4.3,4.79,"0",18946
"B000GHRA00",4.71428571428571,36,"1",124861
"B000GHVTN4",4.30075187969925,32,"1",24479
"B000GHWPDW",4.39495798319328,125,"1",106154
"B000GI0S62",4.4273127753304,77,"1",23752
"B000GI3TT0",4,34,"1",118683
"B000GI3TTA",3.5,18,"1",92245
"B000GI3TXG",4,61,"1",85426
"B000GI3TZ4",4.52542372881356,24,"1",14334
"B000GI3TZE",4.23529411764706,24,"1",22740
"B000GI3TZO",4.47826086956522,23,"1",29224
"B000GI3U2Q",3.33333333333333,18,"1",491991
"B000GI3U4Y",4.32142857142857,61,"1",25694
"B000GI3U6C",4.63545150501672,32,"1",8350
"B000GI3U9Y",3.22222222222222,99,"1",102876
"B000GI3UA8",4,24,"1",13819
"B000GI3UAI",4.16,26,"1",82326
"B000GKVRHO",4.41666666666667,29,"1",126603
"B000GLB37M",3.58558558558559,4.25,"0",13034
"B000GSTHZU",4.19230769230769,15,"1",23408
"B000GSWR6Q",4.5,21,"1",212083
"B000GSYRAA",4.10769230769231,22,"1",17730
"B000GT58P2",3,251.75,"0",2462730
"B000GU4TX8",3.95833333333333,18.7,"0",85283
"B000GUNS9E",4.39024390243902,46,"1",39444
"B000GUSD6C",4,15.36,"0",402791
"B000GW16E6",4.71153846153846,46,"1",96104
"B000GW78MU",4.31654676258993,23.93,"0",26291
"B000GWHBCW",4.73333333333333,25.5,"1",23457
"B000GX56RI",4.89473684210526,73,"1",141601
"B000GX9A2K",3.75,60,"1",52975
"B000GZ9IKM",4.51851851851852,46,"1",136757
"B000GZBVKM",4.53846153846154,51,"1",266998
"B000H0U77O",4.41666666666667,14,"1",2181
"B000H0Y4NW",3.88888888888889,10.5,"1",18646
"B000H30EBU",5,25,"1",312855
"B000H30ECE",5,73,"1",153367
"B000H30ECY",5,73,"1",270259
"B000H30ED8",3,73,"1",606698
"B000H30EEW",3.6,49,"1",408959
"B000H30EG0",4,54.18,"1",359511
"B000H30EGU",5,39,"1",36440
"B000H30EI8",4.72727272727273,60,"1",94192
"B000H50AYE",4,60,"1",195953
"B000H5N4Z6",4.5,22,"1",11348
"B000H723LU",3.609375,115.21,"0",396572
"B000H7L6A4",4.125,65,"1",205611
"B000H7XZ7Q",5,21.99,"0",2708168
"B000H9C1UG",4.45205479452055,44,"1",7411
"B000HBOK30",4,37,"1",52891
"B000HEIRRM",4.1340206185567,17,"1",43614
"B000HGJLL6",4.05439330543933,5,"0",115391
"B000HH8OGI",3.09090909090909,24.99,"1",1066781
"B000HHHES2",4,25.39,"0",502147
"B000HHSRG0",5,18.9,"0",1493832
"B000HJNGIM",4.07936507936508,22,"1",34917
"B000HJRLXI",4.52941176470588,22,"1",56368
"B000HLAMJ6",5,5.2,"0",1436721
"B000HLCMN0",5,5.2,"0",1438033
"B000HLF1JC",4.66666666666667,3,"0",449200
"B000HLHAZU",5,90,"1",204786
"B000HOX5QA",3.66666666666667,49.95,"1",89321
"B000HP3HXK",3.91489361702128,54.99,"1",38945
"B000HP5G6G",4.05555555555556,30,"1",16366
"B000HP5G70",4.52014652014652,21,"1",21607
"B000HP7INK",4.24489795918367,20,"1",16569
"B000HP9M34",4.58426966292135,17,"1",7117
"B000HQTM5Q",3,68,"1",1166552
"B000HQVNFS",3.75,40.09,"1",1136184
"B000HRRBLC",5,57.59,"0",318902
"B000HVVZNS",2,29.95,"0",2448145
"B000HX0W08",3.44827586206897,39,"1",415483
"B000HX2K6C",4.36363636363636,77,"1",396319
"B000HX2KBM",4.13333333333333,31.71,"1",284791
"B000HX2KQW",4.66666666666667,64.46,"1",101215
"B000HX2KVM",3.77272727272727,60,"1",257139
"B000HX2L6Q",4.44067796610169,121.9,"1",123956
"B000HX2LAC",4.57142857142857,83.11,"1",159083
"B000HX4IT4",4.22222222222222,94,"1",303134
"B000HX4IVC",3.61904761904762,82.38,"1",363044
"B000HX4JUC",4.7,38,"1",258008
"B000HX4JWK",4.3015873015873,97.65,"1",81739
"B000HX6JKK",3.83333333333333,89.9,"1",214151
"B000HX6JRI",4.31578947368421,101.54,"1",37416
"B000HX6JVE",5,61,"1",673935
"B000HX6K18",4.25,65,"1",572652
"B000HX6KCC",4,42,"1",263826
"B000HX6KK4",1.71428571428571,62.16,"1",673175
"B000HZA2L0",4.53333333333333,25,"1",119338
"B000HZDFV4",4.07142857142857,22,"1",15652
"B000HZDY5G",4.68421052631579,70,"1",161430
"B000HZFVXO",4.09090909090909,100,"1",102654
"B000HZG1YW",5,29.25,"0",1320323
"B000I1UW8Q",3.92890995260663,24,"1",10358
"B000I3NC40",4.75135135135135,99,"1",16642
"B000I3Z39W",4.5377358490566,9,"1",5174
"B000I3ZQ76",4.50980392156863,7.47,"0",226093
"B000I48T92",4.63636363636364,8.11,"0",107083
"B000I4C5BK",4.5,12.45,"0",86214
"B000I6AZHE",3.43292682926829,14.21,"0",825304
"B000IB0F6U",4.09708737864078,24,"1",9822
"B000IB0GF0",4.5,26,"1",159495
"B000IB0GO6",5,38,"1",948426
"B000IBMAQS",4.5,17.09,"0",1694253
"B000ICV4T6",5,21.99,"0",532322
"B000ICV8XI",4.49090909090909,23,"1",69650
"B000IEKTZ4",4.63440860215054,27.2,"1",27012
"B000IEMGGE",4.43646408839779,27.2,"1",13601
"B000IHTZHO",3.5,24.5,"0",1100485
"B000IIA5UO",4.08474046278924,40.18,"1",2179
"B000IKOG8Y",5,17,"1",332789
"B000IOAA3K",4.42446043165468,17.99,"1",14336
"B000IOATJU",4.59139784946237,44,"1",14185
"B000IOBEG2",4.16091954022988,23.99,"1",21130
"B000IOBEQ2",4.23021582733813,29.99,"1",11534
"B000IOBETE",4.49753694581281,23.99,"1",5936
"B000IOBZE8",4.83870967741935,41.82,"1",67526
"B000IOFQSE",4.54166666666667,40,"1",97954
"B000IOLCWI",3.9047619047619,90,"1",37493
"B000IQSU0I",4.57142857142857,7.49,"0",16059
"B000IQU2QS",4.88235294117647,6.01,"0",36514
"B000IQVVGI",4.28571428571429,7.5,"0",17542
"B000IQXOPE",4.66666666666667,7.45,"0",22748
"B000ITCZOM",2.33333333333333,89.99,"0",1098569
"B000J0HP18",5,7.89,"0",62479
"B000J0KMPO",5,1.96,"0",242365
"B000J10II4",4.3029197080292,74,"1",19446
"B000J1HR6U",2.98181818181818,29.95,"0",110924
"B000J1WIVE",4,9.99,"0",2980859
"B000J279GC",3.8,32,"1",469075
"B000J27ADE",4.0404984423676,27.5,"1",25099
"B000J4K0WU",4.13333333333333,65,"1",841773
"B000J4K0YI",4.17977528089888,24,"1",82801
"B000J4K0YS",3.67924528301887,18,"1",124188
"B000J52X88",4.29411764705882,20,"1",59681
"B000J54KH0",4.11764705882353,24,"1",61911
"B000J584AE",4.21428571428571,18,"1",51643
"B000J5A2K4",4.004914004914,17,"1",902
"B000J5P6YQ",1,83.58,"0",632040
"B000JF33B4",5,30.88,"0",831467
"B000JFICSI",4.2,60,"1",413026
"B000JFNKZI",5,60,"1",398781
"B000JG7EFE",3,19.95,"0",1185988
"B000JJLE9S",3.77777777777778,17,"0",301295
"B000JKE9U8",4.27777777777778,22,"1",49833
"B000JKXQUW",4.71428571428571,18,"1",25520
"B000JKXQV6",4.72222222222222,18,"1",46127
"B000JL1NJM",4.28076923076923,72,"1",145612
"B000JL35Z2",2.90909090909091,25.99,"0",569016
"B000JL7RWY",3.75,16.25,"1",141592
"B000JL7Z5S",4.39957716701903,96,"1",57554
"B000JL8QTW",4.33333333333333,165,"1",174428
"B000JLEWEK",2,13.01,"0",1481562
"B000JLLD7E",4,30.46,"1",1480229
"B000JN6L5G",5,21.94,"0",697393
"B000JPMHWK",4.18617021276596,8.05,"1",970
"B000JUK1D2",4.29310344827586,42.95,"1",89136
"B000JV2Y0O",4.35294117647059,44,"0",74948
"B000JWMEQW",4.02380952380952,18,"1",104913
"B000JZ370Q",5,48,"1",232129
"B000K10V2Q",3.36,4.79,"0",146186
"B000K1UN7O",4.6875,68,"0",901704
"B000K1ZCBG",5,19.99,"0",863426
"B000KDFT3U",3.66666666666667,71.97,"0",1406514
"B000KDO7RO",5,85.9,"0",460977
"B000KESRZG",4.45161290322581,20,"1",292326
"B000KFBAO0",4.08,32,"1",18266
"B000KG7110",4.04347826086957,31,"1",266337
"B000KH4TUK",3.78947368421053,59,"1",80750
"B000KHTDM4",4.325,36.98,"0",76843
"B000KJZGOG",4.38461538461539,18.73,"0",1082826
"B000KK7XQ4",4.7196261682243,32,"1",11742
"B000KOQ84I",4.875,23,"1",80499
"B000KOQ8A2",3.91891891891892,21,"1",61011
"B000KOSBQG",4.55813953488372,21,"1",85398
"B000KOUCDQ",4,27,"1",248996
"B000KQ73QS",4.11888111888112,22,"1",8351
"B000KQ7X4K",4.25561312607945,54.4,"1",787
"B000KQB0YE",4.18032786885246,29,"1",20113
"B000KQD45C",3.86153846153846,19,"1",11292
"B000KQR8H2",4.66666666666667,124,"1",100045
"B000KQV88M",4.66666666666667,85,"1",413890
"B000KQX7M2",4.24242424242424,56,"1",370423
"B000KRL5VG",2.01333333333333,5.97,"0",375615
"B000KVF12G",5,54,"1",158853
"B000L81XNO",3.5,48,"1",462026
"B000LB8XKW",4.14705882352941,31.13,"1",1759
"B000LCETUO",3.79854368932039,8.81,"0",254759
"B000LD3J3Q",3.69444444444444,22,"1",30065
"B000LD8WPG",5,5.2,"0",1142916
"B000LEDQUQ",5,60,"0",807422
"B000LIBUBY",4.08860759493671,99.25,"0",572901
"B000LJCNG4",4.08955223880597,16.88,"1",23724
"B000LJEIYY",3,21.42,"0",1318957
"B000LM1CMC",1,4.78,"0",1874001
"B000LN3BLG",4.0625,56,"1",76301
"B000LNIRCO",4.31730769230769,8.89,"0",253485
"B000LP4W6M",5,20.98,"0",1812908
"B000LPLE5Y",4.2,40,"1",553372
"B000LPLE9A",5,76,"1",510232
"B000LR8QK8",4.47058823529412,7.99,"0",93995
"B000LROA1C",1,82,"1",1023036
"B000LT1N1A",3.93333333333333,32,"0",259914
"B000LWN2A2",4.46551724137931,20,"1",15653
"B000LWN2F2",4.76923076923077,61,"1",22749
"B000LWOW38",4.04081632653061,61,"1",23002
"B000LX0DJO",4.28571428571429,6.99,"0",487459
"B000LX4MP0",3,30.9,"0",2568109
"B000LX69SI",5,89.71,"0",1720213
"B000LZ8U8I",4.19444444444444,15,"1",109103
"B000LZW5N4",3.92,30.25,"1",425054
"B000M3OR7C",4.81818181818182,18,"1",84670
"B000M4Z3OW",4.33333333333333,45,"1",81626
"B000M69KW6",4.2,15,"0",1239799
"B000M7AYOI",3.5,178.67,"0",2757769
"B000MAESRE",4.796875,14.99,"0",187985
"B000MATKPO",3.80645161290323,32.99,"0",209568
"B000MD65FO",4.18944099378882,19.99,"1",67
"B000MD9E66",4.03448275862069,39,"1",66836
"B000MEKG30",4.30962343096234,13.48,"1",1664
"B000MGR2IU",4.85714285714286,7.57,"0",138866
"B000MIF2S0",4.33505154639175,48,"1",302898
"B000MIH2VK",5,18,"1",624344
"B000MIH34Q",4.4478527607362,7.5,"1",470
"B000MIKEZQ",4.2431011826544,23,"1",392
"B000MLEW24",2,8.95,"0",3008770
"B000MLS9UA",4.28571428571429,13.98,"0",146066
"B000MMZJJI",4.04,16.95,"1",29907
"B000MN0WKS",3.52631578947368,138,"1",193923
"B000MNJMDG",4.65384615384615,28,"1",154163
"B000MOH552",3.15789473684211,14.25,"0",80241
"B000MQ6XJY",2,26,"0",3131286
"B000MQNLOY",3.94736842105263,50,"1",201077
"B000MRK5LK",5,518.02,"0",2019610
"B000MT1GHA",4.52185792349727,169.99,"0",229148
"B000MV530Y",4.35294117647059,27,"1",64667
"B000MWHHBG",4.5,35,"1",48712
"B000MXBYOQ",4.16,18,"1",82943
"B000MXBYPK",1,8,"1",477090
"B000MXFAOG",5,16.79,"1",1193774
"B000MYY7AS",4.05,15.38,"1",113660
"B000MZAADU",5,16.99,"0",1315014
"B000N21FRM",4.46753246753247,9,"1",65254
"B000N2EPBK",4.32258064516129,48,"1",60769
"B000N2F3CK",3.85714285714286,16.8,"1",92730
"B000N2IGPG",4.14285714285714,48,"1",139508
"B000N2IGZ6",4.25,14.95,"1",70345
"B000N2JKEM",3.16666666666667,45,"1",310160
"B000N2JKFG",3.33333333333333,47,"1",350760
"B000N2KJAG",4.16666666666667,55,"1",119087
"B000N2KV40",5,45,"1",273182
"B000N2KWOY",4.05185185185185,55,"1",61010
"B000N2ODEE",4.08695652173913,62.17,"1",224632
"B000N2ODEO",3.95454545454545,65,"1",251725
"B000N2ODF8",3.28571428571429,38,"1",120426
"B000N3S9RK",4.5,28,"1",463947
"B000N3VOIG",4.07142857142857,30,"1",428841
"B000N4CNQ2",3.28767123287671,32,"1",340345
"B000N4K4MM",3.33333333333333,34.51,"1",352658
"B000N5MGGS",5,38,"1",119734
"B000N5MGHM",3.66666666666667,48,"1",343856
"B000N5PUNY",3.66666666666667,29.95,"1",389313
"B000N5PUO8",3.75,54,"1",158361
"B000N5QWH2",3.66666666666667,16.13,"0",1076432
"B000N797YU",4.63265306122449,18,"1",15928
"B000N7BCB6",4.22222222222222,16,"1",101241
"B000N7VLG2",4.11111111111111,22,"1",252193
"B000N7X5ZC",4.79166666666667,20,"1",284956
"B000N7X5ZW",4.25,21.76,"1",1018278
"B000N8CN4U",4.1706827309237,14.99,"1",18460
"B000N97V5A",4.44117647058824,26,"1",989686
"B000NAPPY8",4.22727272727273,39,"1",196042
"B000NAPPZ2",5,75,"1",109475
"B000NARTC4",3.22222222222222,85,"1",447305
"B000NARU2S",4.07272727272727,29.99,"1",52613
"B000NATYR2",3.1,39.17,"1",694329
"B000NB7IWE",4.6,17.25,"0",35092
"B000NBU9SY",4.48648648648649,35,"1",30827
"B000NCTTGG",4.40833333333333,2.57,"0",38171
"B000NCW562",4.5,38.38,"0",619282
"B000NCWXRI",5,16,"0",885620
"B000NG6D6G",3.36363636363636,12.5,"1",274711
"B000NG80GM",4.25723577235772,10.5,"1",32688
"B000NG90NE",4.7037037037037,10.5,"1",18703
"B000NG911K",4,10.53,"1",72293
"B000NGLR8A",4.81818181818182,22.25,"1",19439
"B000NHZSKC",3.97777777777778,59.99,"1",7070
"B000NIR610",4.57894736842105,21.5,"1",41244
"B000NJJAUE",3.43243243243243,23.25,"0",232970
"B000NJJFBI",4.35751295336788,28.99,"0",335066
"B000NJMRQS",4.56521739130435,7.05,"0",635808
"B000NJMSXU",3.09803921568627,9,"0",326425
"B000NL0T1G",4.5,28.88,"1",1214
"B000NMH512",4.4954128440367,4,"0",270641
"B000NMHIF0",3.85496183206107,28,"1",63030
"B000NN5GTO",5,13.41,"0",940089
"B000NN5GU8",5,47.06,"0",540407
"B000NN5HFW",4.36538461538461,18.23,"0",92339
"B000NNFL3K",2.33333333333333,73.99,"0",1477450
"B000NNM5L6",5,10.99,"0",1128861
"B000NPVD7Q",4.16,11.99,"0",204614
"B000NPYCMO",5,43.9,"0",1291410
"B000NQ6PJ6",4.35294117647059,14.69,"0",35820
"B000NQBGYK",3.29411764705882,12,"1",159408
"B000NRE6P0",4.39393939393939,17,"1",31101
"B000NSV6R0",3.10526315789474,11,"0",51757
"B000NSZ4SW",5,15.21,"0",2241318
"B000NU4GFC",3.96153846153846,60,"1",70956
"B000NUG5LK",4.01694915254237,16.5,"1",17574
"B000NVSICI",3,48.82,"0",807289
"B000NVTEC6",4.75,73,"1",744806
"B000NW4I6M",5,18.99,"0",627401
"B000NW4LDM",4.08,16.24,"1",36844
"B000NW4LDW",4.36666666666667,16.24,"1",65724
"B000NW6OBE",4,31.13,"1",1758
"B000NW84U8",4.23529411764706,20,"1",7176
"B000NW84UI",4.4,28.5,"1",3337
"B000NWMOBS",4.38961038961039,25,"0",52306
"B000NX1BNE",4.46938775510204,25,"1",62673
"B000NY66DS",3.83625730994152,30.9,"0",288106
"B000NYIJTM",3.93,71,"1",34688
"B000NYL3NQ",4.59782608695652,21,"1",930
"B000NYZE40",3.66666666666667,75,"0",1810708
"B000NZ2776",1,13.22,"0",999858
"B000NZT6KM",4.44512195121951,25,"1",20755
"B000O0C4ZA",5,7,"0",1131928
"B000O2KAMW",4.41666666666667,52.5,"1",74104
"B000O2LWSI",4.68965517241379,53.5,"1",54238
"B000O2MBB0",3.5,14.99,"0",532415
"B000O2P10I",3.75,25,"1",334371
"B000O2PDX8",4.42372881355932,105,"1",16629
"B000O3I08W",4.82142857142857,17.5,"1",166967
"B000O3I87K",4.57894736842105,4.95,"1",83335
"B000O3IX0M",4.64,4.95,"1",66499
"B000O3P0BC",4.76,4.95,"1",37417
"B000O3P0JE",4.73684210526316,4.95,"1",63645
"B000O50WU4",5,17.5,"1",197021
"B000O5162M",4.45714285714286,9.9,"1",144018
"B000O57K0E",4.5,17.5,"1",313876
"B000O5D486",3.5,14.59,"0",3358435
"B000O5RVJO",4.03932584269663,19,"1",3198
"B000O5TWHS",4.21428571428571,12,"1",11272
"B000O5WCN4",4.0650406504065,15,"1",2322
"B000O7NP38",4.11510791366906,30,"1",9512
"B000O7PH34",4.42465753424658,9,"1",7883
"B000O7T9XI",4.375,10,"1",186227
"B000O81DJK",4.14285714285714,26,"1",202440
"B000O9XNO2",4.58823529411765,12.5,"1",44568
"B000OIDB2M",3.8,90,"1",175354
"B000OMPQ76",4.125,48,"1",192882
"B000OOSHAM",4.60248447204969,64,"1",33280
"B000OP1OLA",5,34.19,"0",1872490
"B000OQ4AO2",4.36842105263158,31.31,"0",147071
"B000OQFVLS",4.1875,14.95,"0",68534
"B000ORGS14",4,6.47,"1",126338
"B000ORS718",4.5,14.75,"0",940568
"B000OSADQE",4.14285714285714,32,"1",273974
"B000OV0BDQ",4.75,24.95,"0",521656
"B000OV3XPO",4.68085106382979,14.49,"0",85773
"B000OV40LA",4.67637540453074,14.92,"0",45786
"B000OYHMZI",4.39705882352941,15,"1",23933
"B000OYJR7Y",4.3448275862069,22,"1",50483
"B000P01NG0",3,41.52,"0",1095215
"B000P0CRN8",5,3.99,"0",733747
"B000P0PB7W",3.33333333333333,18,"1",69501
"B000P0X9YY",3.93103448275862,95,"1",166457
"B000P20TAY",4.28333333333333,110,"1",152785
"B000P22WO0",4.53125,72,"1",98521
"B000P24FA4",4.0625,82,"1",38983
"B000P250US",3.8,48,"1",174980
"B000P251G6",4.27272727272727,75,"1",265064
"B000P2756U",4.2,69.99,"1",502279
"B000P4U3WQ",4.56,33,"1",46605
"B000P6W6XI",4.54017857142857,30.85,"1",29396
"B000P6W6Y2",3.05,78,"1",147041
"B000P6W7C8",4.20183486238532,23.99,"1",21007
"B000P6WIHM",4.36776859504132,28,"1",15971
"B000P79BE4",3.8,13.9,"0",161566
"B000P8559S",4.47826086956522,27.95,"0",834555
"B000PA3B6A",3.79824561403509,14.36,"0",39011
"B000PAL9AA",4.2,36.99,"0",632799
"B000PARERW",4.05070422535211,28.94,"0",11370
"B000PAW6ZW",4.18181818181818,6,"1",48877
"B000PB24BM",4,18,"1",6145
"B000PC2H7C",4.14545454545455,19.99,"1",302443
"B000PCAEGS",5,127.94,"0",1495741
"B000PD79GA",3.375,33.73,"0",425483
"B000PEJO76",4.19047619047619,15,"1",10554
"B000PGZZGI",3.56,18,"1",21227
"B000PH8KDW",4.04157043879908,52,"1",11692
"B000PHKE0O",4.50148809523809,9.95,"1",11121
"B000PHP8L4",4.48170731707317,34,"1",11823
"B000PHRIYE",4.65134099616858,24,"1",4858
"B000PHTC20",4.58956916099773,23.5,"1",1789
"B000PHUKEE",4.62025316455696,21.29,"1",4541
"B000PHVTVC",4.097605893186,16,"1",1847
"B000PHZ7GK",4.05,24,"1",24553
"B000PHZ7HO",4.14917127071823,18,"1",3139
"B000PI168W",4.5,20,"1",83012
"B000PI169Q",4.28571428571429,25,"1",61725
"B000PJG99C",5,33,"0",611463
"B000PKJQGO",4,7.99,"0",1957546
"B000PKKAFK",3.67123287671233,17.6,"0",1161678
"B000PKKAGO",3.61637931034483,51.63,"0",907489
"B000PR87QW",4.35,10.9,"0",712927
"B000PS8P3Q",4.21985815602837,62,"1",66347
"B000PTFAFG",3.92105263157895,22.5,"1",494808
"B000PUK8E8",4.8,34.99,"0",162286
"B000PW13QS",4.625,15,"0",38136
"B000PXUBKQ",4.25,102,"1",222990
"B000PY29Q4",4.34375,9,"1",270048
"B000PY61H2",4.2,48,"1",329636
"B000PY9HG4",4.09333333333333,20,"1",1637
"B000PZ4QBY",4.25384615384615,10,"1",195927
"B000PZA2KS",4.33994854832782,17.95,"1",25910
"B000Q1XE7E",4.4,20,"1",15919
"B000Q2Y24M",4.25,22,"1",98403
"B000Q2ZQ56",4.66153846153846,18,"1",534465
"B000Q30NDA",3.78714859437751,82.1,"1",80655
"B000Q31NWK",4.5,22,"1",72136
"B000Q336XY",4.68,26,"1",19297
"B000Q33CUG",4.19230769230769,22,"1",52012
"B000Q34PES",4.688,35,"1",15284
"B000Q34ZS4",4.38636363636364,21,"1",87446
"B000Q380EE",4.54098360655738,19.5,"1",13603
"B000Q384SQ",4.23552123552124,12.5,"1",2458
"B000Q38512",3.68888888888889,15,"1",111522
"B000Q388UK",4.28318584070797,14.49,"1",19961
"B000Q39JVW",4.36585365853659,20,"1",21684
"B000Q40BT0",3.97619047619048,15,"0",161622
"B000Q4AIHU",3.84,13.99,"0",72684
"B000Q69R98",4.33333333333333,19.84,"0",409364
"B000Q6HBIW",3.80952380952381,26,"0",201003
"B000Q82HEI",1,210,"1",13326
"B000Q85OIE",4.6,164.95,"1",39334
"B000Q85OJS",4.85714285714286,179.95,"1",218558
"B000QB4E32",5,120,"0",1389908
"B000QB8VO0",2.33333333333333,19.95,"0",1605232
"B000QCV1J6",3.97826086956522,59.95,"1",337297
"B000QFBTW2",5,29.95,"0",1339151
"B000QG5LD4",5,27.65,"0",1229605
"B000QGKQXO",3.16533333333333,19.95,"1",5160
"B000QGW0E2",3.71428571428571,150,"1",405983
"B000QGZLUM",5,17.9,"0",1928175
"B000QHF8OU",4.12558139534884,32,"1",88650
"B000QJH49K",1.66666666666667,9.99,"0",294014
"B000QU5QIU",4.42857142857143,15,"1",20400
"B000QU75FM",4.50684931506849,12,"1",6296
"B000QU75H0",4.68928571428571,14,"1",33732
"B000QU95JG",4.53571428571429,14,"1",233443
"B000QUAYQY",4.16666666666667,7.8,"1",165947
"B000QUHNVS",4.32432432432432,16.99,"0",69970
"B000QY0N0W",4,3.99,"0",754676
"B000QY0P9G",5,3.99,"0",1668738
"B000QYCXS2",4.69444444444444,55,"1",246658
"B000QYHRFQ",5,112.58,"0",1828368
"B000R3K2F8",3.94132653061224,44.84,"1",20880
"B000R8MADA",3.90909090909091,44.58,"0",516061
"B000R8QVY4",4.37391304347826,19.99,"1",2384
"B000R8QY14",4.6,21,"1",5927
"B000R8Y24A",5,14.23,"0",883945
"B000R8YZQA",4.6271186440678,48,"1",14624
"B000R8YZQU",4.8,48,"1",280239
"B000R8YZRY",4.5,48,"1",42221
"B000R8Z852",4,46,"1",606202
"B000R8ZB4U",4.4,110,"1",89500
"B000R90FV8",4.38461538461539,48,"1",189323
"B000R92KFM",4.86666666666667,48,"1",145287
"B000R92KNE",4.67924528301887,48,"1",60502
"B000R92V60",4.58333333333333,48,"1",198862
"B000R92XE0",4.04615384615385,36,"1",41387
"B000R92XHM",4.55504587155963,38,"1",7672
"B000R92XIG",4.52488687782805,44,"1",5062
"B000R94GTK",2.66666666666667,48,"1",524108
"B000R94OGK",4.64615384615385,73.79,"1",76438
"B000R94SJS",4.40425531914894,44,"1",8519
"B000R94SMU",4.28571428571429,82.5,"1",37721
"B000R9A56I",4.48519362186788,33.99,"1",6245
"B000R9TTYC",4.03703703703704,130,"1",252509
"B000RBKWK0",4.5,22.5,"0",782020
"B000RBW9H4",4.33333333333333,59.99,"0",714031
